Name,Season Type,NBA ID,Year(s),Games,FG,FGA,FG Points,EFG%,EFG+,PAA,PAA/Game,PAR,PAR/Game,ShotSkill+,Volume Percentile,EFG Percentile,PAA/Game Percentile,PAR/Game Percentile,ShotSkill Percentile
Abdel Nader,Reg,1627846,20172022,179,333,778,791,50.8,96.3,-29.8,-0.2,23.3,0.1,91.8,22,49,51,51,38
Shawn Long,Reg,1627848,20162017,17,61,109,129,59.2,115.2,17.0,1.0,22.7,1.3,102.3,50,95,93,93,70
Daniel Ochefu,Reg,1627849,20162017,14,12,27,24,44.4,86.5,-3.7,-0.3,-2.3,-0.2,78.6,1,12,42,42,5
Marshall Plumlee,Reg,1627850,20162018,13,17,33,34,51.5,100.2,0.1,0.0,1.8,0.1,91.1,4,67,60,60,37
Mindaugas Kuzminskas,Reg,1627851,20162018,66,158,371,370,49.9,97.1,-11.1,-0.2,8.2,0.1,89.9,41,48,49,49,25
Nicolas Brussino,Reg,1627852,20162018,40,52,143,133,46.5,90.5,-13.9,-0.3,-6.5,-0.2,89.3,14,25,38,38,25
Ryan Arcidiacono,Reg,1627853,20172023,198,349,812,871,53.6,101.7,14.6,0.1,72.0,0.4,103.0,20,63,62,62,68
Bryn Forbes,Reg,1627854,20162023,401,1344,3082,3400,55.2,104.4,145.1,0.4,362.2,0.9,110.6,57,69,72,72,86
Okaro White,Reg,1627855,20162019,36,40,105,96,45.7,88.8,-12.1,-0.3,-6.6,-0.2,85.1,7,25,39,39,21
Matt Costello,Reg,1627856,20172018,4,2,4,4,50.0,96.0,-0.2,0.0,0.0,0.0,79.3,0,39,55,55,6
Kyle Collinsworth,Reg,1627858,20172018,26,38,99,80,40.4,77.5,-23.2,-0.9,-18.0,-0.7,77.9,16,5,15,15,6
Mike Tobey,Reg,1627861,20162017,2,1,4,2,25.0,48.7,-2.1,-1.1,-1.9,-1.0,40.9,1,0,8,8,0
Danuel House Jr.,Reg,1627863,20162023,221,630,1465,1591,54.3,102.5,38.7,0.2,143.1,0.6,98.8,47,60,61,61,53
Jameel Warney,Reg,1627866,20172018,3,7,12,14,58.3,111.9,1.5,0.5,2.1,0.7,107.0,19,90,79,79,84
Patricio Garino,Reg,1627868,20162017,4,0,7,0,0.0,0.0,-7.2,-1.8,-6.8,-1.7,0.0,0,0,1,1,0
Marcus Georges-Hunt,Reg,1627875,20162018,22,23,56,51,45.5,87.5,-7.3,-0.3,-4.3,-0.2,84.9,3,20,38,38,15
Nicolas Laprovittola,Reg,1627879,20162017,12,20,47,50,53.2,103.6,1.7,0.1,4.2,0.3,98.6,17,71,67,67,55
Jalen Jones,Reg,1627883,20172019,27,52,130,124,47.7,91.3,-11.9,-0.4,-4.0,-0.1,86.6,29,27,32,32,19
Derrick Jones Jr.,Reg,1627884,20162023,279,713,1412,1564,55.4,104.7,70.5,0.3,172.4,0.6,92.7,32,71,69,69,35
Shaquille Harrison,Reg,1627885,20172022,151,348,799,745,46.6,88.7,-95.5,-0.6,-41.2,-0.3,80.8,34,23,28,28,11
Alex Caruso,Reg,1627936,20172023,239,524,1244,1242,49.9,94.0,-78.9,-0.3,13.1,0.1,90.0,32,35,39,39,26
Josh Gray,Reg,1627982,20172020,6,12,43,27,31.4,60.2,-17.8,-3.0,-15.6,-2.6,56.7,53,3,3,3,1
Myke Henry,Reg,1627988,20172018,20,41,109,101,46.3,88.9,-12.6,-0.6,-6.9,-0.3,80.7,38,20,23,23,7
David Nwaba,Reg,1628021,20162022,222,603,1231,1293,52.5,99.8,-2.5,0.0,80.8,0.4,91.9,37,52,52,52,32
Alfonzo McKinnie,Reg,1628035,20172022,153,287,616,658,53.4,101.1,7.3,0.0,51.5,0.3,95.0,18,58,56,56,44
Jordan Loyd,Reg,1628070,20182019,9,8,18,20,55.6,106.0,1.1,0.1,2.4,0.3,108.7,1,77,65,65,87
Gabe York,Reg,1628221,20212022,2,2,7,5,35.7,67.2,-2.4,-1.2,-1.9,-1.0,75.2,9,2,8,8,4
Paris Bass,Reg,1628238,20212022,2,2,6,4,33.3,62.7,-2.4,-1.2,-1.9,-1.0,51.0,6,1,9,9,1
Mitchell Creek,Reg,1628249,20182019,3,8,16,16,50.0,95.4,-0.8,-0.3,0.3,0.1,85.0,35,38,44,44,12
Markelle Fultz,Reg,1628365,20172023,136,612,1364,1274,46.7,88.3,-169.1,-1.2,-77.5,-0.6,94.3,72,21,12,12,44
Lonzo Ball,Reg,1628366,20172022,252,1117,2790,2829,50.7,95.7,-123.7,-0.5,76.9,0.3,93.3,79,42,39,39,37
Josh Jackson,Reg,1628367,20172022,287,1222,2941,2707,46.0,87.2,-395.6,-1.4,-187.9,-0.7,87.1,73,15,8,8,19
De'Aaron Fox,Reg,1628368,20172023,344,2454,5281,5313,50.3,94.9,-281.9,-0.8,101.2,0.3,98.9,91,38,25,25,54
Jayson Tatum,Reg,1628369,20172023,390,2979,6502,6870,52.8,99.6,-25.4,-0.1,447.2,1.1,100.3,92,54,50,50,60
Malik Monk,Reg,1628370,20172023,325,1281,2985,3117,52.2,98.5,-44.1,-0.1,167.7,0.5,97.3,68,50,50,50,48
Jonathan Isaac,Reg,1628371,20172020,136,473,1088,1080,49.6,94.5,-62.6,-0.5,8.2,0.1,91.6,60,37,36,36,30
Dennis Smith Jr.,Reg,1628372,20172023,228,953,2354,2130,45.2,86.1,-343.6,-1.5,-194.1,-0.9,83.8,69,16,7,7,14
Frank Ntilikina,Reg,1628373,20172023,253,530,1428,1249,43.7,83.1,-253.8,-1.0,-161.8,-0.6,87.2,38,12,15,15,20
Lauri Markkanen,Reg,1628374,20172023,308,1737,3864,4172,54.0,102.1,86.3,0.3,353.5,1.1,100.5,84,60,58,58,59
Donovan Mitchell,Reg,1628378,20172023,368,3186,7172,7419,51.7,97.8,-166.3,-0.5,336.1,0.9,101.5,99,46,32,32,63
Luke Kennard,Reg,1628379,20172023,307,1113,2467,2801,56.8,107.3,191.3,0.6,367.0,1.2,113.1,59,77,79,79,90
Zach Collins,Reg,1628380,20172023,191,457,1008,1020,50.6,96.2,-40.3,-0.2,25.0,0.1,93.0,34,44,47,47,35
John Collins,Reg,1628381,20172023,315,2003,3610,4299,59.5,112.5,476.1,1.5,737.4,2.3,106.9,78,88,93,93,79
Justin Jackson,Reg,1628382,20172023,255,633,1494,1499,50.2,95.3,-74.3,-0.3,26.0,0.1,97.2,41,42,43,43,50
Justin Patton,Reg,1628383,20172021,22,36,89,82,46.1,86.0,-13.3,-0.6,-5.3,-0.2,86.8,22,16,26,26,26
O.G. Anunoby,Reg,1628384,20172023,323,1372,2912,3232,55.5,104.6,141.7,0.4,351.7,1.1,97.4,60,69,69,69,48
Harry Giles III,Reg,1628385,20182021,128,356,696,720,51.7,98.0,-14.5,-0.1,34.7,0.3,99.3,35,49,53,53,58
Jarrett Allen,Reg,1628386,20172023,357,1644,2632,3306,62.8,118.6,519.2,1.5,707.9,2.0,106.9,55,95,95,95,79
Ike Anigbogu,Reg,1628387,20172019,7,4,12,8,33.3,64.0,-4.5,-0.6,-3.8,-0.5,76.2,1,10,30,30,49
T.J. Leaf,Reg,1628388,20172021,125,204,415,439,52.9,100.9,3.7,0.0,29.9,0.2,95.9,9,62,59,59,51
Bam Adebayo,Reg,1628389,20172023,361,1941,3497,3890,55.6,104.8,176.9,0.5,433.9,1.2,103.4,65,71,77,77,70
Terrance Ferguson,Reg,1628390,20172021,181,334,827,863,52.2,99.5,-5.1,0.0,48.2,0.3,93.6,25,56,58,58,41
D.J. Wilson,Reg,1628391,20172022,125,244,582,584,50.2,94.8,-32.0,-0.3,11.8,0.1,93.5,27,35,42,42,35
Isaiah Hartenstein,Reg,1628392,20182023,169,453,769,928,60.3,113.2,107.8,0.6,167.2,1.0,106.9,26,81,79,79,72
Jawun Evans,Reg,1628393,20172019,48,92,267,199,37.3,71.5,-79.4,-1.7,-65.1,-1.4,75.1,38,3,4,4,5
Anzejs Pasecniks,Reg,1628394,20192021,23,61,117,122,52.1,98.6,-1.7,-0.1,5.7,0.2,96.4,32,53,55,55,45
Jordan Bell,Reg,1628395,20172022,141,257,466,518,55.6,106.1,29.4,0.2,58.8,0.4,100.3,9,70,67,67,62
Tony Bradley,Reg,1628396,20172023,153,342,541,688,63.6,119.4,111.8,0.7,154.0,1.0,109.5,12,92,84,84,82
Ivan Rabb,Reg,1628397,20172019,76,202,364,407,55.9,106.9,26.4,0.3,49.0,0.6,108.2,29,79,73,73,85
Kyle Kuzma,Reg,1628398,20172023,366,2201,4897,5093,52.0,98.4,-85.8,-0.2,257.1,0.7,97.9,86,49,45,45,50
Tyler Lydon,Reg,1628399,20172019,11,9,18,22,61.1,116.6,3.1,0.3,4.4,0.4,105.8,0,95,71,71,81
Semi Ojeleye,Reg,1628400,20172022,236,331,862,851,49.4,93.3,-60.8,-0.3,1.0,0.0,89.8,12,39,45,45,29
Derrick White,Reg,1628401,20172023,280,1145,2582,2671,51.7,97.5,-70.3,-0.3,121.1,0.4,100.0,66,46,40,40,58
Frank Jackson,Reg,1628402,20182022,202,656,1555,1559,50.1,94.5,-89.4,-0.4,26.8,0.1,93.4,59,36,34,34,35
Caleb Swanigan,Reg,1628403,20172020,52,70,160,142,44.4,84.5,-25.8,-0.5,-16.0,-0.3,80.3,6,29,33,33,26
Josh Hart,Reg,1628404,20172023,315,1106,2445,2653,54.3,102.5,65.1,0.2,237.3,0.8,97.6,58,63,66,66,50
Johnathan Motley,Reg,1628405,20172020,35,90,163,182,55.8,106.7,11.4,0.3,21.4,0.6,101.4,25,71,68,68,60
Dwayne Bacon,Reg,1628407,20172021,184,571,1420,1269,44.7,84.1,-240.5,-1.3,-127.5,-0.7,85.6,57,20,17,17,22
P.J. Dozier,Reg,1628408,20172022,101,258,634,597,47.1,88.1,-80.2,-0.8,-27.3,-0.3,87.7,44,17,19,19,21
Alec Peters,Reg,1628409,20172018,18,28,74,74,50.0,96.0,-3.1,-0.2,0.8,0.0,93.1,21,39,46,46,33
Edmond Sumner,Reg,1628410,20172023,116,284,604,637,52.7,98.6,-8.1,-0.1,40.2,0.3,90.8,33,51,53,53,33
Wes Iwundu,Reg,1628411,20172022,211,345,845,764,45.2,85.9,-125.7,-0.6,-69.4,-0.3,84.5,17,17,28,28,17
Frank Mason III,Reg,1628412,20172021,97,247,624,547,43.8,83.8,-106.0,-1.1,-68.8,-0.7,86.3,46,12,14,14,18
Jonah Bolden,Reg,1628413,20182020,45,84,173,202,58.4,111.4,20.6,0.5,32.5,0.7,102.8,15,88,79,79,76
Sindarius Thornwell,Reg,1628414,20172021,109,138,339,311,45.9,87.6,-44.3,-0.4,-23.6,-0.2,85.7,8,23,36,36,23
Dillon Brooks,Reg,1628415,20172023,294,1630,3888,3741,48.1,90.7,-385.6,-1.3,-105.5,-0.4,94.3,83,24,11,11,37
Tyler Dorsey,Reg,1628416,20172023,99,255,651,627,48.2,92.2,-53.2,-0.5,-14.5,-0.1,91.5,48,26,26,26,26
Jaron Blossomgame,Reg,1628417,20182019,26,47,107,104,48.6,92.7,-8.2,-0.3,-0.7,0.0,85.7,19,29,41,41,13
Thomas Bryant,Reg,1628418,20172023,171,733,1234,1560,63.2,119.7,256.6,1.5,342.4,2.0,114.2,53,93,94,94,91
Cameron Oliver,Reg,1628419,20202022,6,29,48,63,65.6,122.5,11.6,1.9,15.8,2.6,118.5,62,97,98,98,96
Monte Morris,Reg,1628420,20172023,301,1252,2615,2865,54.8,103.3,91.5,0.3,283.7,0.9,108.5,65,66,70,70,83
Devin Robinson,Reg,1628421,20172019,8,20,35,40,57.1,109.1,3.3,0.4,5.7,0.7,111.1,23,84,77,77,90
Damyean Dotson,Reg,1628422,20172022,205,603,1446,1459,50.5,95.7,-66.6,-0.3,36.9,0.2,98.6,51,40,39,39,54
Kobi Simmons,Reg,1628424,20172019,30,80,189,171,45.2,86.8,-26.0,-0.9,-16.0,-0.5,85.5,46,15,15,15,15
Sterling Brown,Reg,1628425,20172022,250,531,1263,1310,51.9,98.0,-26.6,-0.1,65.7,0.3,93.3,30,49,53,53,39
Vlatko Cancar,Reg,1628427,20192023,67,92,194,215,55.4,103.5,7.2,0.1,22.7,0.3,124.8,7,59,62,62,61
Charles Cooke,Reg,1628429,20172018,9,2,14,5,17.9,34.3,-9.6,-1.1,-8.9,-1.0,35.3,0,0,11,11,0
Nigel Williams-Goss,Reg,1628430,20192020,6,5,16,12,37.5,70.9,-4.9,-0.8,-3.9,-0.7,69.9,3,3,18,18,4
Davon Reed,Reg,1628432,20172023,80,124,302,309,51.2,96.5,-10.9,-0.1,9.6,0.1,98.9,15,53,52,52,55
Luke Kornet,Reg,1628436,20172023,149,339,785,824,52.5,99.4,-4.6,0.0,49.3,0.3,94.7,33,46,49,49,38
Isaiah Hicks,Reg,1628439,20172019,18,37,80,76,47.5,91.1,-7.4,-0.4,-3.1,-0.2,86.1,24,25,34,34,19
Kadeem Allen,Reg,1628443,20172020,37,90,207,202,48.8,93.0,-15.3,-0.4,-1.6,0.0,95.4,37,43,47,47,57
Jabari Bird,Reg,1628444,20172018,6,15,26,33,63.5,121.8,5.9,1.0,7.3,1.2,102.9,24,98,93,93,70
Chris Boucher,Reg,1628449,20172023,245,816,1695,1859,54.8,102.8,50.6,0.2,184.2,0.8,95.2,50,62,64,64,43
Eric Mika,Reg,1628450,20192020,1,2,3,4,66.7,126.1,0.8,0.8,1.0,1.0,135.9,5,98,87,87,100
Jacob Wiley,Reg,1628451,20172018,2,1,4,3,37.5,72.0,-1.2,-0.6,-1.0,-0.5,65.2,1,3,26,26,2
Mike James,Reg,1628455,20172021,48,157,414,351,42.4,80.8,-83.5,-1.7,-57.8,-1.2,83.9,64,7,4,4,13
Milos Teodosic,Reg,1628462,20172019,59,168,400,434,54.3,104.1,16.9,0.3,38.6,0.7,107.6,48,72,70,70,85
Tyler Cavanaugh,Reg,1628463,20172019,40,70,162,173,53.4,102.5,4.1,0.1,12.8,0.3,97.3,21,69,65,65,54
Daniel Theis,Reg,1628464,20172022,293,916,1682,1990,59.2,111.6,207.1,0.7,331.2,1.1,107.1,38,88,85,85,82
Maxi Kleber,Reg,1628467,20172023,338,865,1931,2156,55.8,105.6,113.5,0.3,248.3,0.7,100.8,40,72,70,70,62
Antonio Blakeney,Reg,1628469,20172019,72,219,539,489,45.4,86.7,-75.2,-1.0,-40.2,-0.6,93.8,58,15,13,13,38
Torrey Craig,Reg,1628470,20172023,305,722,1576,1710,54.3,102.4,39.7,0.1,153.4,0.5,95.8,32,64,61,61,43
Matt Williams Jr.,Reg,1628475,20172018,3,2,6,5,41.7,80.0,-1.3,-0.4,-0.9,-0.3,88.5,1,7,34,34,21
Derrick Walton Jr.,Reg,1628476,20172022,33,32,90,84,46.7,88.5,-11.0,-0.3,-5.2,-0.2,90.1,7,43,41,41,47
Gian Clavell,Reg,1628492,20172018,5,6,18,18,50.0,96.0,-0.8,-0.2,0.2,0.0,88.2,11,39,47,47,20
Mangok Mathiang,Reg,1628493,20172018,2,4,7,8,57.1,109.7,0.7,0.4,1.1,0.5,104.0,11,85,72,72,75
Milton Doyle,Reg,1628495,20172018,10,13,47,30,31.9,61.2,-19.0,-1.9,-16.5,-1.7,61.6,28,2,2,2,2
Antonius Cleveland,Reg,1628499,20172020,19,12,35,27,38.6,73.7,-9.7,-0.5,-7.7,-0.4,74.4,1,9,31,31,15
Nigel Hayes,Reg,1628502,20172018,7,11,33,26,39.4,75.6,-8.4,-1.2,-6.7,-1.0,81.0,30,4,10,10,8
Jamel Artis,Reg,1628503,20172018,14,31,79,70,44.3,85.0,-12.3,-0.9,-8.2,-0.6,90.2,40,13,15,15,26
Xavier Rathan-Mayes,Reg,1628504,20172018,5,12,42,25,29.8,57.1,-18.8,-3.8,-16.6,-3.3,60.9,64,1,0,0,1
Troy Caupain,Reg,1628505,20182019,4,4,8,10,62.5,119.3,1.6,0.4,2.2,0.5,134.2,1,97,75,75,100
London Perrantes,Reg,1628506,20172018,7,2,13,4,15.4,29.5,-9.5,-1.4,-8.9,-1.3,31.6,1,0,7,7,0
Andrew White III,Reg,1628510,20172018,15,25,73,68,46.6,89.4,-8.1,-0.5,-4.2,-0.3,88.1,31,20,29,29,20
Naz Mitrou-Long,Reg,1628513,20172020,14,13,38,31,40.8,77.6,-9.0,-0.6,-6.5,-0.5,77.2,7,6,19,19,10
Isaiah Briscoe,Reg,1628515,20182019,34,55,138,121,43.8,83.6,-23.7,-0.7,-14.1,-0.4,81.8,17,10,22,22,9
Amile Jefferson,Reg,1628518,20182020,20,15,30,30,50.0,95.1,-1.6,-0.1,0.4,0.0,91.5,0,53,53,53,44
Jaylen Morris,Reg,1628537,20172022,13,17,48,37,38.5,73.9,-13.2,-1.0,-10.4,-0.8,71.5,18,9,18,18,9
Mychal Mulder,Reg,1628539,20192022,76,169,409,456,55.8,104.1,18.2,0.2,53.7,0.7,99.1,34,66,62,62,60
Erik McCree,Reg,1628571,20172018,2,0,2,0,0.0,0.0,-2.1,-1.0,-2.0,-1.0,0.0,0,0,12,12,0
Amida Brimah,Reg,1628578,20202021,3,5,8,10,62.5,116.2,1.4,0.5,2.2,0.7,97.5,4,94,75,75,47
Craig Sword,Reg,1628591,20212022,1,3,4,6,75.0,141.1,1.7,1.7,2.0,2.0,114.8,17,100,98,98,94
Dusty Hannahs,Reg,1628605,20182020,4,7,21,16,38.1,72.3,-6.1,-1.5,-4.7,-1.2,69.7,32,32,29,29,39
Billy Garrett,Reg,1628656,20182019,4,11,27,22,40.7,77.7,-6.3,-1.6,-4.4,-1.1,84.6,51,6,3,3,12
Rodney Purvis,Reg,1628681,20172018,16,35,107,83,38.8,74.4,-28.5,-1.8,-22.9,-1.4,79.0,50,4,4,4,6
Tahjere McCall,Reg,1628769,20182019,1,2,3,4,66.7,127.2,0.9,0.9,1.1,1.1,106.0,5,99,90,90,81
Paul Watson,Reg,1628778,20192022,37,60,143,160,55.9,104.5,7.1,0.2,19.2,0.5,99.4,15,60,59,59,58
Aaron Jackson,Reg,1628935,20172018,1,3,9,7,38.9,74.6,-2.4,-2.4,-1.9,-1.9,76.3,68,4,1,1,5
Rawle Alkins,Reg,1628959,20182019,9,13,39,29,37.2,70.9,-11.9,-1.3,-9.2,-1.0,66.0,21,3,6,6,2
Grayson Allen,Reg,1628960,20182023,209,683,1566,1763,56.3,105.7,95.2,0.5,216.3,1.0,104.7,56,71,75,75,72
Kostas Antetokounmpo,Reg,1628961,20182021,10,6,16,12,37.5,70.3,-5.1,-0.5,-3.7,-0.4,58.8,1,19,33,33,19
Udoka Azubuike,Reg,1628962,20202023,25,48,66,96,72.7,136.5,25.6,1.0,30.7,1.2,116.2,5,88,88,88,86
Marvin Bagley III,Reg,1628963,20182023,180,971,1931,2043,52.9,99.7,-6.0,0.0,142.2,0.8,98.7,77,55,54,54,53
Mo Bamba,Reg,1628964,20182023,241,747,1572,1719,54.7,102.9,47.7,0.2,166.3,0.7,98.7,45,65,67,67,53
Keita Bates-Diop,Reg,1628966,20182023,166,395,838,870,51.9,97.7,-19.9,-0.1,39.9,0.2,89.7,30,47,49,49,26
Brian Bowen II,Reg,1628968,20192021,9,4,14,8,28.6,53.8,-6.9,-0.8,-5.9,-0.7,57.1,0,1,20,20,1
Mikal Bridges,Reg,1628969,20182023,333,1459,2871,3384,58.9,110.8,331.0,1.0,549.4,1.6,107.3,63,83,85,85,77
Miles Bridges,Reg,1628970,20182022,289,1465,3100,3364,54.3,102.2,72.2,0.2,305.9,1.1,96.0,72,62,65,65,44
Bruce Brown,Reg,1628971,20182023,283,920,1916,1985,51.8,97.3,-52.6,-0.2,91.3,0.3,92.6,48,48,49,49,37
Troy Brown Jr.,Reg,1628972,20182023,234,602,1397,1378,49.3,93.0,-103.7,-0.4,-5.6,0.0,95.8,38,31,31,31,43
Jalen Brunson,Reg,1628973,20182023,297,1462,2977,3239,54.4,102.3,72.2,0.2,298.1,1.0,108.9,71,62,65,65,84
Jevon Carter,Reg,1628975,20182023,222,424,1080,1101,51.0,95.8,-47.9,-0.2,32.7,0.1,98.4,27,46,46,46,58
Wendell Carter Jr.,Reg,1628976,20182023,218,1039,2024,2193,54.2,101.9,40.9,0.2,195.0,0.9,99.9,69,61,63,63,56
Hamidou Diallo,Reg,1628977,20182023,227,752,1581,1577,49.9,93.6,-107.0,-0.5,16.1,0.1,92.3,49,32,33,33,36
Donte DiVincenzo,Reg,1628978,20182023,216,685,1656,1698,51.3,96.2,-66.4,-0.3,63.2,0.3,92.9,57,44,44,44,34
Trevon Duval,Reg,1628979,20182019,2,2,3,5,83.3,159.0,1.9,0.9,2.1,1.0,139.3,0,100,91,91,100
Jacob Evans,Reg,1628980,20182020,47,63,187,143,38.2,72.5,-54.3,-1.2,-42.1,-0.9,81.5,19,4,10,10,10
Bruno Fernando,Reg,1628981,20192023,93,177,327,360,55.1,103.6,12.6,0.1,35.5,0.4,94.0,13,60,61,61,39
Melvin Frazier Jr.,Reg,1628982,20182022,22,35,103,79,38.4,72.5,-30.0,-1.4,-22.8,-1.0,66.9,17,26,24,24,20
Shai Gilgeous-Alexander,Reg,1628983,20182023,266,1822,3826,3965,51.8,97.6,-98.8,-0.4,180.6,0.7,100.3,86,46,37,37,59
Devonte' Graham,Reg,1628984,20182023,260,1031,2776,2721,49.0,92.1,-231.5,-0.9,-22.6,-0.1,95.4,70,30,17,17,42
Devon Hall,Reg,1628985,20192020,8,6,30,16,26.7,50.4,-15.7,-2.0,-13.8,-1.7,48.5,14,0,2,2,1
Kevin Hervey,Reg,1628987,20192020,7,7,27,17,31.5,59.5,-11.6,-1.7,-9.8,-1.4,60.0,15,1,4,4,2
Aaron Holiday,Reg,1628988,20182023,258,697,1691,1645,48.6,91.5,-152.4,-0.6,-25.2,-0.1,93.6,47,27,26,26,37
Kevin Huerter,Reg,1628989,20182023,297,1313,3021,3258,53.9,101.5,47.2,0.2,276.3,0.9,104.6,74,59,60,60,71
Chandler Hutchison,Reg,1628990,20182022,95,216,490,466,47.6,90.0,-52.1,-0.5,-16.5,-0.2,86.5,33,26,31,31,18
Jaren Jackson Jr.,Reg,1628991,20182023,213,1190,2618,2737,52.3,98.7,-36.4,-0.2,149.5,0.7,98.3,83,52,50,50,53
Alize Johnson,Reg,1628993,20182023,53,76,158,157,49.7,93.0,-11.5,-0.2,1.3,0.0,89.0,9,43,51,51,41
George King,Reg,1628994,20182022,3,0,5,0,0.0,0.0,-5.3,-1.8,-4.9,-1.6,0.0,0,0,4,4,0
Kevin Knox II,Reg,1628995,20182023,218,606,1629,1470,45.1,85.5,-248.8,-1.1,-134.2,-0.6,85.7,48,14,12,12,15
Caleb Martin,Reg,1628997,20192023,148,445,968,1040,53.7,100.6,5.6,0.0,81.1,0.5,95.4,47,60,61,61,49
Cody Martin,Reg,1628998,20192023,159,376,818,847,51.8,97.3,-24.0,-0.2,38.9,0.2,89.6,33,46,51,51,28
Yante Maten,Reg,1628999,20182019,2,1,4,2,25.0,47.7,-2.2,-1.1,-1.9,-1.0,62.0,1,1,11,11,1
De'Anthony Melton,Reg,1629001,20182023,251,805,1970,1949,49.5,92.9,-146.9,-0.6,1.3,0.0,93.4,58,33,31,31,37
Chimezie Metu,Reg,1629002,20182023,145,384,804,842,52.4,98.2,-14.8,-0.1,47.9,0.3,97.7,36,50,49,49,53
Shake Milton,Reg,1629003,20182023,190,734,1611,1673,51.9,97.3,-47.3,-0.2,82.6,0.4,99.6,63,44,40,40,56
Svi Mykhailiuk,Reg,1629004,20182023,215,516,1293,1327,51.3,96.4,-49.8,-0.2,52.2,0.2,97.1,40,44,46,46,46
Malik Newman,Reg,1629005,20192022,2,3,7,6,42.9,80.6,-1.4,-0.7,-0.9,-0.5,92.7,15,64,61,61,71
Josh Okogie,Reg,1629006,20182023,241,535,1329,1221,45.9,86.8,-186.0,-0.8,-89.1,-0.4,80.8,36,15,19,19,9
Jontay Porter,Reg,1629007,20202021,9,8,15,19,63.3,117.8,2.9,0.3,4.3,0.5,125.4,0,95,70,70,100
Michael Porter Jr.,Reg,1629008,20192023,141,771,1509,1831,60.7,113.4,216.4,1.5,340.8,2.4,111.7,73,86,88,88,85
Jerome Robinson,Reg,1629010,20182021,98,187,515,452,43.9,83.0,-93.4,-1.0,-57.0,-0.6,86.4,33,12,18,18,21
Mitchell Robinson,Reg,1629011,20182023,244,885,1224,1770,72.3,136.4,471.8,1.9,561.1,2.3,114.3,30,100,98,98,92
Collin Sexton,Reg,1629012,20182023,245,1757,3818,3864,50.6,95.3,-187.6,-0.8,100.3,0.4,98.9,91,38,23,23,53
Landry Shamet,Reg,1629013,20182023,278,812,1980,2180,55.1,103.8,78.6,0.3,228.2,0.8,102.4,54,67,67,67,66
Anfernee Simons,Reg,1629014,20182023,227,950,2219,2377,53.6,100.5,11.9,0.1,177.2,0.8,103.6,63,56,62,62,68
Zhaire Smith,Reg,1629015,20182020,11,17,45,40,44.4,84.7,-7.3,-0.7,-4.2,-0.4,80.7,22,29,36,36,23
Omari Spellman,Reg,1629016,20182020,92,225,539,537,49.8,94.6,-30.7,-0.3,4.8,0.1,91.6,42,35,40,40,29
Khyri Thomas,Reg,1629017,20182021,35,59,152,142,46.7,87.9,-19.3,-0.6,-7.1,-0.2,86.5,16,31,45,45,29
Gary Trent Jr.,Reg,1629018,20182023,220,1109,2663,2758,51.8,97.1,-83.4,-0.4,125.2,0.6,101.8,77,45,33,33,64
Allonzo Trier,Reg,1629019,20182020,88,283,624,637,51.0,97.2,-18.0,-0.2,24.5,0.3,97.3,51,45,41,41,46
Jarred Vanderbilt,Reg,1629020,20182023,172,458,770,931,60.5,113.1,108.1,0.6,169.6,1.0,97.2,25,87,81,81,47
Moritz Wagner,Reg,1629021,20182023,188,548,1126,1244,55.2,104.0,47.2,0.3,131.9,0.7,96.4,42,65,66,66,47
Lonnie Walker IV,Reg,1629022,20182023,223,860,2045,2018,49.3,92.5,-164.2,-0.7,-4.4,0.0,93.1,64,30,23,23,33
P.J. Washington,Reg,1629023,20192023,212,966,2151,2289,53.2,99.7,-7.1,0.0,159.4,0.8,96.8,73,54,50,50,46
Kenrich Williams,Reg,1629026,20182023,210,582,1266,1348,53.2,100.0,0.6,0.0,100.1,0.5,98.9,42,53,54,54,56
Trae Young,Reg,1629027,20182023,303,2472,5659,5722,50.6,95.2,-288.4,-1.0,134.0,0.4,100.8,97,39,28,28,60
Deandre Ayton,Reg,1629028,20182023,259,1858,3092,3734,60.4,113.7,451.3,1.7,684.1,2.6,113.9,81,88,95,95,91
Luka Doncic,Reg,1629029,20182023,287,2634,5711,6065,53.1,99.9,-4.6,0.0,426.9,1.5,104.0,98,54,54,54,70
Theo Pinson,Reg,1629033,20182023,67,86,280,209,37.3,70.7,-86.9,-1.3,-68.0,-1.0,68.0,23,7,11,11,8
Ray Spalding,Reg,1629034,20182021,14,27,51,54,52.9,100.8,0.4,0.0,4.1,0.3,97.6,14,60,60,60,49
Carsen Edwards,Reg,1629035,20192022,61,98,269,242,45.0,84.4,-44.7,-0.7,-23.7,-0.4,85.0,23,17,24,24,17
Shamorie Ponds,Reg,1629044,20192020,3,3,5,7,70.0,132.4,1.7,0.6,2.0,0.7,119.0,0,100,81,81,97
Bonzie Colson,Reg,1629045,20182019,6,13,39,31,39.7,75.8,-9.9,-1.6,-7.2,-1.2,72.8,47,5,3,3,4
Goga Bitadze,Reg,1629048,20192023,138,305,635,663,52.2,97.9,-14.2,-0.1,35.5,0.3,93.2,25,48,52,52,36
Oshae Brissett,Reg,1629052,20192023,115,327,771,790,51.2,96.0,-32.3,-0.3,27.7,0.2,89.5,48,42,40,40,28
Vincent Edwards,Reg,1629053,20182019,2,1,4,3,37.5,71.6,-1.2,-0.6,-0.9,-0.5,64.7,1,3,25,25,2
